id,time,mood,circumplex.arousal,circumplex.valence,activity,call,sms,appCat.builtin,appCat.communication,appCat.entertainment,appCat.finance,appCat.game,appCat.office,appCat.other,appCat.social,appCat.travel,appCat.unknown,appCat.utilities,appCat.weather,frequency_activity,frequency_appCat.builtin,frequency_appCat.communication,frequency_appCat.entertainment,frequency_appCat.finance,frequency_appCat.game,frequency_appCat.office,frequency_appCat.other,frequency_appCat.social,frequency_appCat.travel,frequency_appCat.unknown,frequency_appCat.utilities,frequency_appCat.weather,frequency_call,frequency_circumplex.arousal,frequency_circumplex.valence,frequency_mood,frequency_screen,frequency_sms
AS14.27,2014-04-26,9.333333333333334,0.6666666666666666,1.6666666666666667,0.2903453902821491,18.0,0.0,513.4487077021798,192.1199178447744,0.0,0.0,0.0,0.0,25.495699156287177,23.80312889725588,27.46136594638821,0.0,0.0,10.781600914962572,24,290,63,0,0,0,0,9,6,7,0,0,4,18,3,3,3,164,0
AS14.27,2014-04-27,8.0,0.4,0.8,0.10916110098668708,5.0,0.0,314.56495619724035,239.38526554491057,0.0,0.0,5.919424638113661,0.0,12.820788492158092,111.97871129887369,4.390788140342455,0.0,0.0,0.0,24,186,66,0,0,2,0,5,31,1,0,0,0,5,5,5,5,119,0
AS14.27,2014-04-28,7.8,0.2,0.8,0.1142919393228955,4.0,0.0,227.629713560248,118.18858515465146,0.0,0.0,8.142062288633337,0.0,21.062012807110914,89.64359218803693,30.857054933589538,0.0,0.0,0.0,24,124,38,0,0,2,0,7,23,8,0,0,0,4,5,5,5,81,0
AS14.27,2014-04-29,7.2,-1.2,0.4,0.07376754009031848,3.0,0.0,237.51067099240194,96.25223041023885,0.0,0.0,12.090597401914277,0.0,16.763069212283852,69.0981411336836,0.0,0.0,0.0,0.0,24,133,30,0,0,3,0,6,19,0,0,0,0,3,5,5,5,82,0
AS14.27,2014-04-30,6.6,1.2,0.4,0.07818789210503062,1.0,0.0,311.2902617861356,201.29417748168996,5.531221131634407,0.0,17.625942423322282,0.0,15.412819598520326,109.4339497097783,0.0,0.0,0.0,0.0,24,168,59,1,0,6,0,6,28,0,0,0,0,1,5,5,5,94,0
AS14.27,2014-05-01,7.6,0.4,0.8,0.09754147002041368,1.0,0.0,232.54282514974855,123.87132481811723,5.097253260376706,0.0,31.438472512550092,0.0,12.26268374466767,34.704934156507,7.131797354502542,0.0,0.0,0.0,24,128,32,1,0,9,0,5,10,2,0,0,0,1,5,5,5,96,0
AS14.27,2014-05-02,7.2,-1.0,0.6,0.1001885502605988,1.0,0.0,233.7734220866067,149.77436649439673,0.0,0.0,19.00801767659421,0.0,16.419344068173192,32.59910214603821,0.0,0.0,0.0,0.0,24,130,43,0,0,5,0,6,8,0,0,0,0,1,5,5,5,87,0
AS14.27,2014-05-03,6.4,1.2,0.0,0.07831420268455246,2.0,0.0,240.29577671214588,237.11971161882775,0.0,0.0,0.0,0.0,12.03128674550381,40.76738244352806,12.075321824937857,0.0,0.0,0.0,24,138,73,0,0,0,0,5,12,3,0,0,0,2,5,5,5,118,0
AS14.27,2014-05-04,7.4,-0.2,0.6,0.07648659237561482,0.0,0.0,261.5546089594235,161.43100327594018,0.0,0.0,8.45506002498147,0.0,13.178085944229897,146.1508755794613,0.0,0.0,0.0,0.0,24,151,44,0,0,3,0,5,40,0,0,0,0,0,5,5,5,113,0
AS14.27,2014-05-05,7.666666666666667,0.0,0.6666666666666666,0.13786813062815526,0.0,0.0,307.2512140387266,182.47928473249925,0.0,0.0,8.444312671235028,0.0,7.082728787875673,95.74026063365312,0.0,0.0,0.0,0.0,24,171,53,0,0,2,0,3,30,0,0,0,0,0,3,3,3,97,0
AS14.27,2014-05-06,7.8,0.6,0.8,0.08567704512735402,1.0,0.0,214.9005514606498,196.87311728360146,0.0,0.0,6.016815206552657,0.0,2.7271184411550196,18.087090297514347,0.0,0.0,0.0,0.0,24,118,52,0,0,2,0,2,5,0,0,0,0,1,0,0,0,97,0
AS14.27,2014-05-07,7.8,0.6,0.8,0.08910484288536297,3.0,4.0,250.58703735413854,134.57148094910076,0.0,0.0,4.912860357272389,0.0,13.29986868838624,11.086138760502523,0.0,0.0,0.0,0.0,22,138,35,0,0,2,0,6,3,0,0,0,0,3,5,5,5,80,4
AS14.27,2014-05-08,7.0,0.6,0.2,0.060525182764243256,1.0,0.0,191.10747049092936,176.84936661601327,0.0,0.0,16.51104462891835,0.0,11.47188564396937,34.816357842936355,0.0,0.0,0.0,0.0,24,112,48,0,0,5,0,5,10,0,0,0,0,1,5,5,5,83,0
AS14.27,2014-05-09,6.4,1.2,-0.2,0.08807692982603989,5.0,4.0,402.83783923603534,224.95811386163066,0.0,0.0,16.339982952986176,0.0,11.834956250489158,83.03849118044782,0.0,0.0,0.0,3.184035902025493,24,227,66,0,0,7,0,5,22,0,0,0,1,5,5,5,5,148,4
AS14.27,2014-05-10,6.6,0.6,0.0,0.08853578308117294,2.0,0.0,328.24707499653437,206.10508692594044,0.0,0.0,11.34943646252544,0.0,12.234975621820016,64.875115769186,3.400497136547762,0.0,0.0,12.002289500122439,24,193,60,0,0,4,0,5,21,1,0,0,4,2,5,5,5,135,0
AS14.27,2014-05-11,7.0,1.4,0.4,0.07105250260722408,4.0,0.0,350.308027254177,268.2463597323545,0.0,0.0,0.0,0.0,11.098269444787498,62.93871752868866,0.0,0.0,0.0,43.51341117023429,24,202,74,0,0,0,0,5,18,0,0,0,15,4,5,5,5,147,0
AS14.27,2014-05-12,7.8,0.0,1.0,0.08635433891828305,2.0,0.0,202.5047470025771,112.46448440954356,0.0,0.0,10.280009427053164,0.0,12.445711532132325,49.02868230497729,0.0,0.0,0.0,3.4678274639599183,24,112,31,0,0,3,0,5,14,0,0,0,1,2,5,5,5,76,0
AS14.27,2014-05-13,6.8,0.8,0.4,0.0634408148184533,3.0,3.0,293.31392881388217,169.93021410803914,0.0,0.0,4.982075077108854,0.0,11.609405753629627,77.86239414782062,0.0,0.0,0.0,0.0,24,166,48,0,0,3,0,5,23,0,0,0,0,3,5,5,5,106,3
AS14.27,2014-05-14,7.5,1.0,0.75,0.0772079755924345,0.0,0.0,104.10476194492578,75.5310753550643,0.0,0.0,0.0,0.0,5.0847704325476375,18.223820715407054,0.0,0.0,0.0,0.0,15,62,20,0,0,0,0,2,5,0,0,0,0,0,4,4,4,36,0
AS14.27,2014-05-15,7.0,1.5,0.5,0.0772079755924345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0
AS14.28,2014-03-20,6.5,0.0,0.0,0.023541829110799415,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
AS14.28,2014-03-21,6.5,0.0,0.0,0.023541829110799415,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
AS14.28,2014-03-24,6.5,0.0,0.0,0.023541829110799415,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1
AS14.28,2014-03-26,6.5,0.0,0.0,0.023541829110799415,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
AS14.28,2014-03-27,6.5,0.0,0.0,0.023541829110799415,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
AS14.28,2014-03-28,6.5,0.0,0.0,0.023541829110799415,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
AS14.28,2014-03-31,6.5,0.0,0.0,0.023541829110799415,0.0,0.0,123.04379805746224,14.017722997340288,6.583412596980179,9.000947946685873,0.0,0.0,6.097129645125891,41.12679893845349,0.0,0.0,2.8162431017678466,0.0,6,57,5,2,3,0,0,2,11,0,0,2,0,0,2,2,2,24,0
AS14.28,2014-04-01,7.5,0.25,0.0,0.10997867103524117,2.0,0.0,560.2245388366483,307.18956377420113,3.435674425488236,22.68925566405296,20.180677133228315,0.0,18.94622121106368,130.44213886925104,27.47698291398942,0.0,0.0,0.0,24,316,105,2,12,5,0,7,36,8,0,0,0,2,4,4,4,177,0
AS14.28,2014-04-02,6.8,-0.2,0.4,0.04108019404943863,2.0,0.0,509.9129064546386,219.8077016922462,33.441481385737866,33.76521099810838,4.167548554480517,0.0,18.454128494806877,263.75745082412516,8.746906392048649,0.0,105.85936959615192,3.829836334440199,24,279,70,7,17,1,0,7,79,2,0,42,1,2,5,5,5,148,0
AS14.28,2014-04-03,8.0,0.0,1.0,0.12659248994801264,0.0,0.0,519.3354310560791,242.67446928560412,68.15701884594375,7.141403149996481,0.0,0.0,15.398499196879577,156.50170495282183,15.91939908395437,0.0,0.0,9.762344489090532,24,277,76,19,3,0,0,6,48,5,0,0,3,0,5,5,5,153,0
AS14.28,2014-04-04,5.75,-0.5,0.0,0.10727273030943908,3.0,0.0,515.3175947358613,372.56946864950277,19.752282757617056,7.282277095424822,8.98745409543898,0.0,20.08014404700574,148.26168053947558,21.104869240489887,2.4885666106194875,33.089876880038766,5.8215822923939875,24,282,110,5,3,2,0,8,40,6,1,14,2,3,4,4,4,153,0
AS14.28,2014-04-05,7.6,-0.8,0.8,0.027177730776910478,0.0,0.0,388.1090869473145,110.3881535017844,39.4762683225715,0.0,15.7737151848125,0.0,16.275341331567503,144.48614278366165,0.0,2.235910959726053,98.37574320051736,1.80005827204275,24,206,31,12,0,4,0,6,40,0,1,39,1,0,5,5,5,110,0
AS14.28,2014-04-06,7.2,-0.6,0.6,0.011888127213315086,0.0,0.0,237.59517941143443,87.99502476921609,15.125993765019905,0.0,0.0,0.0,11.964607346567567,154.04944652080098,0.0,3.095034474627853,0.0,0.0,24,132,28,4,0,0,0,5,40,0,1,0,0,0,5,5,5,66,0
AS14.28,2014-04-07,8.0,0.2,1.2,0.09565135962236321,0.0,0.0,419.6473310801781,221.88773018836943,49.48699441901526,6.321197004240601,25.940593753316875,0.0,12.866090256440156,180.66261901155204,22.571969069362943,0.0,0.0,7.853796922022376,24,235,68,12,3,9,0,5,51,6,0,0,2,0,5,5,5,119,0
AS14.28,2014-04-08,7.8,-0.2,1.0,0.08520257021665516,0.0,0.0,527.1554575703741,295.9904241841873,0.0,0.0,4.323191816452988,0.0,12.574528341134116,133.15031286207665,8.102011485091303,3.0008690576591435,0.0,10.623538139268069,24,290,94,0,0,1,0,5,42,2,1,0,4,0,5,5,5,179,0
AS14.28,2014-04-09,7.0,-1.0,1.0,0.20068938922826945,0.0,1.0,538.6664442439996,190.96592555681664,12.696399837153114,8.287318146141999,1.6136291170525685,0.0,26.019817743428604,165.74379162400814,0.0,0.0,1.9602356191999568,0.0,22,321,64,3,3,1,0,9,54,0,0,1,0,0,2,2,2,163,1
AS14.28,2014-04-10,7.0,-1.0,0.5,0.186031639480042,0.0,0.0,466.4748668634249,211.17613442325253,41.22589528995917,11.727446240169458,15.072795236168673,0.0,13.287431923990082,112.0659273144885,53.703080729164704,0.0,1.3892898700996892,0.0,23,244,66,10,6,5,0,5,35,19,0,1,0,0,4,4,4,139,0
AS14.28,2014-04-11,7.4,-0.6,0.2,0.2658557778203974,10.0,8.0,586.0785853722839,411.25195441142773,8.399169922206084,32.30903794557699,0.0,0.0,17.781553358407898,114.37695323781041,138.4978154212627,0.0,4.748544549722733,2.407305403764449,21,342,128,2,18,0,0,6,35,47,0,3,1,10,5,5,5,240,8
AS14.28,2014-04-12,7.8,-0.8,1.2,0.03549147659033988,0.0,0.0,577.1682023968523,321.8042807897973,31.88248791401819,12.694005749521665,57.16701601383967,0.0,13.220915464993663,300.3851525076229,0.0,3.9393852221839576,56.15626423524812,7.6123473413142575,24,308,105,9,6,16,0,5,93,0,1,19,3,0,5,5,5,180,0
AS14.28,2014-04-13,7.2,-0.6,0.8,0.040190773828942185,2.0,0.0,366.2743302185362,247.63329778085048,15.506414826338245,0.0,7.720432224777735,0.0,11.768244258944993,151.09233706568102,0.0,5.411583429358578,29.899240175458186,7.916747087363436,24,199,72,4,0,2,0,5,43,0,2,12,2,2,5,5,5,91,0
AS14.28,2014-04-14,6.8,-1.0,0.6,0.09052237033295742,0.0,1.0,492.15341925604685,390.3299216589523,3.668600213255556,12.116321190425412,6.1530726369172015,0.0,12.496040065419118,111.48141438966012,2.1126345090356,0.0,29.943912141446685,6.845559219604199,24,260,118,1,6,2,0,5,33,1,0,11,2,0,5,5,5,155,1
AS14.28,2014-04-15,6.8,-0.2,0.4,0.09735933298370818,0.0,0.0,433.53917607294306,272.32360857862324,0.0,30.54585452513507,51.13159115534238,0.0,15.494718166311285,205.64616749469616,0.0,0.0,1.1304339009910658,3.802743710262984,24,257,89,0,13,14,0,6,59,0,0,1,1,0,5,5,5,145,0
AS14.28,2014-04-16,6.5,0.5,-0.125,0.034297065361593077,0.0,0.0,380.28716608563883,225.36041727902608,21.581481227178134,13.979807069251544,1.6199821263097716,0.0,12.266337397138926,202.24419303804197,0.0,0.0,0.0,7.406169354151885,24,191,71,5,7,1,0,5,55,0,0,0,2,0,4,4,4,109,0
AS14.28,2014-04-17,7.8,-0.4,1.0,0.0942481547170478,2.0,0.0,481.82311138422614,196.6555613854793,33.335785625146805,6.558994742261014,5.074117007008677,0.0,12.828545657175956,221.03883714046222,0.0,3.119364833999266,0.0,0.0,24,275,65,8,3,1,0,5,67,0,1,0,0,2,5,5,5,126,0
AS14.28,2014-04-18,5.8,-0.2,-0.2,0.032858914377477046,0.0,0.0,480.2887370734121,150.7966779008447,18.16742312604076,38.190624871234704,32.25879641973279,0.0,12.005348366079716,146.24689317905182,15.342420072823,2.3060789822483017,169.27054127654202,6.825107218322053,24,236,45,6,20,8,0,5,47,5,1,58,2,0,5,5,5,153,0
AS14.28,2014-04-19,6.75,-0.5,0.0,0.019965706233854737,1.0,0.0,226.21759577828053,78.60293467665065,15.895856350912865,9.69547668434767,0.0,0.0,11.750955775986698,109.77136178930347,12.335836720500264,2.9486406660201405,144.10607530167954,4.957011285703752,24,129,26,4,6,0,0,5,28,3,1,48,2,1,4,4,4,92,0
AS14.28,2014-04-20,7.75,-0.5,1.0,0.028327568767618494,0.0,0.0,206.9451965806098,26.84584067652423,13.015570671038379,0.0,5.358471289367784,0.0,11.53055334664514,129.11147321309298,0.0,0.0,105.16324526508254,0.0,24,117,10,3,0,1,0,5,35,0,0,35,0,0,4,4,4,86,0
AS14.28,2014-04-21,8.0,-0.2,1.0,0.06690796263201512,0.0,0.0,240.33933168508483,127.93756175722535,4.067161768369037,0.0,10.91007319635064,0.0,11.633248719659292,84.11426910287332,13.628911804832086,3.79721803094232,41.61283319810413,3.689129422869144,24,146,46,1,0,5,0,5,23,4,1,16,1,0,5,5,5,74,0
AS14.28,2014-04-22,7.25,-0.75,1.0,0.12810787229534415,0.0,0.0,453.49944078569666,201.1279482535224,14.725853741473603,0.0,3.877576477693778,0.0,11.562516799279264,157.11080797383482,24.265830294311716,0.0,4.677572165191583,7.879279209594362,23,248,60,3,0,1,0,5,48,9,0,2,3,0,4,4,4,132,0
AS14.28,2014-04-23,7.0,-0.2,1.0,0.08449235594645263,0.0,1.0,464.6525680808608,227.6067600843122,11.022945217073666,12.458260922456994,6.119133651926832,0.0,11.965636966317572,123.48754925957779,11.762121474825172,2.838903009520972,0.0,6.6409753585393965,23,230,70,3,6,2,0,5,34,3,1,0,2,0,5,5,5,125,1
AS14.28,2014-04-24,8.0,-0.2,1.2,0.10776400259125932,0.0,0.0,463.94471551211217,245.23643527037837,13.789751560907423,0.0,7.491084975227878,0.0,12.061795561492238,195.82122066803137,0.0,0.0,228.68737708737558,13.790671621792132,16,233,72,3,0,2,0,5,58,0,0,77,4,0,5,5,5,185,0
AS14.28,2014-04-25,7.0,-0.2,1.0,0.11232234301288219,0.0,0.0,341.7576505398069,100.91962363884718,3.562352047642178,6.170858057601051,5.310189512896576,0.0,12.602387077750802,117.09062394826786,11.171829473744552,0.0,2.400890781778169,9.969319209834314,24,185,34,1,3,2,0,5,35,4,0,1,4,0,5,5,5,101,0
AS14.28,2014-04-26,8.0,0.0,1.0,0.031053488187909126,0.0,0.0,204.72203164544547,69.80469138814216,11.035582338186803,7.741788607776209,6.174380439749392,3.18899377038628,12.401795116897654,125.36771225999067,4.868918108144241,3.7193844105521454,0.0,14.770463734696994,24,116,27,4,4,2,1,5,36,1,1,0,5,0,2,2,2,56,0
AS14.28,2014-04-27,7.25,0.25,0.5,0.046947836569919243,0.0,0.0,281.50533777833243,132.51289847749726,53.119890356165236,7.920149696081771,5.651851222430851,0.0,13.864761033175418,78.41993019747576,12.147957293117274,3.2278355662396727,37.68498826648099,24.895667393808484,23,168,41,17,4,2,0,6,19,3,1,14,9,0,4,4,4,76,0
AS14.28,2014-04-28,7.5,-0.5,1.0,0.07981542072730412,0.0,0.0,138.55479400344646,59.653168422330474,7.290532413101996,0.0,0.0,0.0,8.721017971320325,23.206523725791293,9.950223141792414,0.0,2.082187767347861,0.0,12,66,18,2,0,0,0,2,7,3,0,1,0,0,2,2,2,40,0
AS14.28,2014-04-29,7.0,-0.2,0.8,0.0,0.0,0.0,4.213819906449556,6.290118202124174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0,0
AS14.28,2014-04-30,6.2,-0.2,0.2,0.0294707704350613,0.0,0.0,58.70514326487513,60.399104525294135,0.0,0.0,0.0,0.0,5.015055749471207,39.073896567992456,0.0,4.09830338240928,2.569936898972576,0.0,7,37,29,0,0,0,0,2,10,0,1,1,0,0,5,5,5,15,0
AS14.28,2014-05-01,6.4,-0.6,0.4,0.05227605779060593,0.0,1.0,446.2221663555442,173.70168927159764,24.32019407637256,13.29325993721336,62.17445802093893,0.0,23.463752107048997,176.00686999940692,7.488237833698779,4.970832946226292,0.0,3.7194571545780746,24,246,60,6,6,20,0,8,52,2,2,0,1,0,5,5,5,131,1
AS14.28,2014-05-02,6.8,-0.4,1.0,0.07227277949098891,1.0,0.0,447.4777528699213,246.87671628058231,8.031266573574195,1.795585474061584,8.885224147003525,0.0,20.19350646720187,203.70421161493798,3.439327757023422,4.443838786391604,4.919254165451402,0.0,24,266,85,2,1,2,0,7,56,1,1,2,0,1,5,5,5,130,0
AS14.28,2014-05-03,7.4,0.0,1.0,0.05016475188074002,2.0,0.0,538.8737908667354,253.4576046697233,10.813414315309005,3.8760281747166596,26.68680438245051,0.0,13.566930455033017,130.18839427706615,0.0,3.864344223444678,39.75772840624351,3.8051057230820686,24,273,86,3,2,9,0,6,39,0,1,16,1,2,5,5,5,143,0
AS14.28,2014-05-04,6.8,-0.4,0.8,0.027844358991640294,0.0,0.0,350.4808554674385,120.98487097448249,25.605879662800316,0.0,14.331109122258479,0.0,16.71079949169526,116.96346067833382,10.34814370473694,0.0,153.51072717697483,5.516727187418454,24,188,39,6,0,3,0,7,34,3,0,55,2,0,5,5,5,106,0
AS14.28,2014-05-05,7.0,0.5,1.0,0.056379817208416616,0.0,0.0,344.1625436022408,144.36928713981015,14.117900231985914,3.185205694688361,9.177390214650302,0.0,31.971221188273297,123.46446601290498,3.886848776879425,7.388222121148406,58.618344406309575,6.260524134334412,24,195,53,4,2,2,0,11,36,1,2,19,2,0,4,4,4,105,0
AS14.28,2014-05-06,6.333333333333333,0.0,-0.5,0.06401038663989544,1.0,0.0,397.4808759826117,163.7397420436178,16.556088970624234,5.610817240627946,3.091178807698004,0.0,2.809463838071557,134.7374659448329,3.3821844424802245,3.4998655534588567,4.20797082229696,3.4877114127736024,24,200,49,5,4,1,0,2,38,1,1,1,1,1,0,0,0,101,0
AS14.28,2014-05-07,6.333333333333333,0.0,-0.5,0.026961845706618432,1.0,0.0,434.0506591575975,178.0043152865825,6.959778774108226,6.602662328224876,30.81326275695885,0.0,18.53149674952506,182.89467578101744,8.5927758762037,3.546047805006394,0.0,2.955585727950081,24,223,61,2,3,9,0,7,55,2,1,0,2,1,6,6,6,106,0
AS14.28,2014-05-08,6.5,0.0,0.5,0.03399249804696671,0.0,0.0,194.08888745225386,104.8055643307828,0.0,0.0,5.009748234108186,0.0,5.202312544035321,72.22274522624295,0.0,0.0,0.0,0.0,14,97,34,0,0,1,0,2,21,0,0,0,0,0,2,2,2,51,0
AS14.29,2014-03-20,8.5,0.25,1.5,0.12930097214403036,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
AS14.29,2014-03-21,8.5,0.25,1.5,0.12930097214403036,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2
AS14.29,2014-03-22,8.5,0.25,1.5,0.12930097214403036,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
AS14.29,2014-03-23,8.5,0.25,1.5,0.12930097214403036,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
AS14.29,2014-03-24,8.5,0.25,1.5,0.12930097214403036,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
AS14.29,2014-03-25,8.5,0.25,1.5,0.12930097214403036,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
AS14.29,2014-03-31,8.5,0.25,1.5,0.12930097214403036,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4
AS14.29,2014-04-01,8.5,0.25,1.5,0.12930097214403036,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3
AS14.29,2014-04-02,8.5,0.25,1.5,0.12930097214403036,0.0,2.0,21.1490205461593,90.94986113964055,2.082312416771519,0.0,0.0,94.68144713607276,20.22255456846108,65.87259261868498,0.0,0.0,3.978097695428918,0.0,13,10,35,1,0,0,59,7,18,0,0,3,0,0,4,4,4,38,2
AS14.29,2014-04-03,7.25,-1.0,0.25,0.15406222183315602,0.0,0.0,33.538997752534975,208.34301340178519,0.0,0.0,0.0,110.32611496134314,16.59960056401134,52.274352395015754,6.262899871748871,0.0,0.0,0.0,18,23,79,0,0,0,75,5,14,2,0,0,0,0,4,4,4,79,0
AS14.29,2014-04-04,8.0,-1.25,0.75,0.014798869448642718,1.0,0.0,5.1579861935079645,70.80430541631038,16.777840429065947,0.0,0.0,48.2198461269523,13.400414586838483,82.08674736748944,30.88416132823347,0.0,0.0,0.0,24,4,24,5,0,0,37,5,23,8,0,0,0,1,4,4,4,47,0
AS14.29,2014-04-05,8.2,0.8,0.8,0.12543858459300425,0.0,2.0,36.230311007478434,230.8086244228402,0.0,0.0,0.0,227.73622298892286,14.198314263595286,136.5278797909536,18.40456071691512,0.0,0.0,0.0,24,23,83,0,0,0,144,5,37,5,0,0,0,0,5,5,5,121,2
AS14.29,2014-04-06,7.75,0.125,0.875,0.09807606056693889,0.0,6.0,27.597955125022654,154.7209029187403,0.0,0.0,0.0,120.57138459430814,18.189986946104355,243.1012042667068,0.0,0.0,4.574659728241658,0.0,15,12,50,0,0,0,90,6,64,0,0,3,0,0,4,4,4,68,6
AS14.29,2014-04-07,7.2,-0.6,0.2,0.16405441476964377,0.0,0.0,40.012862754293714,191.37411807933873,3.87415497698425,0.0,0.0,226.4367780807081,30.1041877923785,328.674811525034,0.0,0.0,0.0,0.0,18,20,62,1,0,0,152,10,103,0,0,0,0,0,5,5,5,143,0
AS14.29,2014-04-08,7.8,-0.8,1.0,0.12049431436794372,0.0,4.0,110.6712171993583,351.86391717513385,34.51083748587741,0.0,0.0,333.86764879766304,13.15868948260406,309.71834712870617,14.828974026196878,0.0,0.0,0.0,24,55,116,11,0,0,210,5,90,5,0,0,0,0,5,5,5,178,4
AS14.29,2014-04-09,7.6,0.4,0.4,0.059823285706268284,0.0,0.0,20.09185221690541,164.67857174751035,0.0,0.0,0.0,133.97659840454435,12.778996138958673,91.20960008728926,0.0,0.0,1.3937728275506833,0.0,23,11,63,0,0,0,86,5,22,0,0,2,0,0,5,5,5,69,0
AS14.29,2014-04-10,8.6,0.4,1.4,0.13793243433431346,1.0,3.0,63.66209170420669,159.9164388983693,6.466109877596268,0.0,0.0,184.47092478579654,24.31165307394785,128.20977668830724,0.0,0.0,0.0,0.0,18,30,56,2,0,0,113,9,38,0,0,0,0,1,5,5,5,83,3
AS14.29,2014-04-11,7.2,0.2,0.6,0.0184018878034743,0.0,0.0,8.253680531938691,138.90495119444668,10.962416335325944,3.3387189592854245,0.0,141.6176906563087,12.269679432156366,177.2822012765871,0.0,0.0,2.504325524048637,0.0,24,5,44,4,1,0,79,5,50,0,0,3,0,0,5,5,5,72,0
AS14.29,2014-04-12,8.25,1.0,0.75,0.09892626518270559,0.0,1.0,20.38378124785823,136.25213360226203,9.026902144281287,0.0,0.0,103.3848658196978,14.829000140065954,12.362618598671613,12.45691699935613,0.0,0.0,0.0,24,12,48,3,0,0,73,6,4,5,0,0,0,0,4,4,4,62,1
AS14.29,2014-04-13,8.2,0.0,0.6,0.06892908388641632,0.0,0.0,22.013969549274442,240.75900671909403,0.0,0.0,0.0,174.6176506776351,17.291002943754016,136.6717251382694,15.2345148133209,0.0,0.0,0.0,24,12,85,0,0,0,122,8,38,4,0,0,0,0,5,5,5,88,0
AS14.29,2014-04-14,8.0,-0.8,1.0,0.11593925340882283,0.0,0.0,35.607276073816806,168.88345444433222,6.9551393007107905,0.0,0.0,182.37414069343453,21.826949851275792,200.8532975284504,0.0,0.0,0.0,0.0,24,14,54,2,0,0,112,7,56,0,0,0,0,0,5,5,5,93,0
AS14.29,2014-04-15,8.25,-0.5,1.0,0.1655049174207577,0.0,1.0,20.289742015008073,329.56598368889627,6.905774289850197,0.0,0.0,229.1975088916099,15.339680973645462,225.67516605902654,0.0,0.0,0.0,0.0,17,10,109,3,0,0,147,6,67,0,0,0,0,0,4,4,4,137,1
AS14.29,2014-04-16,7.8,0.0,1.0,0.030494600776665607,1.0,5.0,61.20611117553919,229.20907298550594,38.616957301727396,0.6951451832226183,0.0,194.3535861061224,19.664274107922207,281.05489926775124,29.729343628216938,0.0,0.0,0.0,24,34,78,13,1,0,128,8,82,9,0,0,0,1,5,5,5,122,5
